method,sample_size,replicate,sampled_files,feature,metric,value
tabula,9.0,4.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|']",category,number_of_characters,13752.0
tabula,9.0,4.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|']",category,percentual_error,66.77574171029669
tabula,9.0,4.0,"['guideline_acute_pyelonephritis.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_hematuria.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_diffuse_lung_disease.pdf|']",category,time,906.72379
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",procedure,levenshtein,11756.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",procedure,number_of_characters,14356.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",procedure,percentual_error,81.88910560044582
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",procedure,time,894.51404
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,levenshtein,7981.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,number_of_characters,9892.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,percentual_error,80.6813586736757
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",appropriateness_category,time,894.51404
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,levenshtein,823.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,number_of_characters,996.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,percentual_error,82.6305220883534
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",relative_radiation_level,time,894.51404
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,levenshtein,39833.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,number_of_characters,53429.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,percentual_error,74.55314529562597
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",subcategory,time,894.51404
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",category,levenshtein,11003.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",category,number_of_characters,13997.0
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",category,percentual_error,78.60970207901693
tabula,9.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_hematuria.pdf|']",category,time,894.51404
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",procedure,levenshtein,11756.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",procedure,number_of_characters,15262.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",procedure,percentual_error,77.02791246232474
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",procedure,time,952.02729
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,levenshtein,7973.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,number_of_characters,10388.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,percentual_error,76.75202156334232
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,time,952.02729
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,levenshtein,823.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,number_of_characters,1044.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,percentual_error,78.83141762452107
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,time,952.02729
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,levenshtein,40225.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,number_of_characters,54649.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,percentual_error,73.60610441179162
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,time,952.02729
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",category,levenshtein,11003.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",category,number_of_characters,14858.0
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",category,percentual_error,74.05438147799165
tabula,9.0,6.0,"['guideline_breast_implant_evaluation.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_acute_pyelonephritis.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|', 'guideline_back_pain-child.pdf|']",category,time,952.02729
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",procedure,levenshtein,10714.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",procedure,number_of_characters,14763.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",procedure,percentual_error,72.57332520490415
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",procedure,time,958.1167
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",appropriateness_category,levenshtein,7392.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",appropriateness_category,number_of_characters,10263.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",appropriateness_category,percentual_error,72.02572347266882
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",appropriateness_category,time,958.1167
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",relative_radiation_level,levenshtein,771.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",relative_radiation_level,number_of_characters,1034.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",relative_radiation_level,percentual_error,74.56479690522244
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",relative_radiation_level,time,958.1167
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",subcategory,levenshtein,35730.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",subcategory,number_of_characters,53495.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",subcategory,percentual_error,66.79128890550518
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",subcategory,time,958.1167
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",category,levenshtein,10197.0
tabula,9.0,7.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guidelines_chronic_elbow_pain.pdf|', 'guideline_hematuria.pdf|', 'guideline_breast_implant_evaluation.pdf|', 'guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|', 'guideline_breast_cancer_screening.pdf|', 'guideline_diffuse_lung_disease.pdf|', 'guideline_thoracic_outlet_syndrome.pdf|']",category,number_of_characters,14766.0
